DateRange,Class,NetSales,Transaction Category,Account Number,Account Name,Debit,Credit,Memo,IsBalanced,Export Status
06/29/2026 - 07/14/2026,5112,50895.84,Royalty Fee,651000,Royalties,3308.23,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,5112,50895.84,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3308.23,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,5112,50895.84,National Media Fee,560000,Advertising-National,2035.83,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,5112,50895.84,National Media Bank Entry,217000,Accrued Royalties,0.00,2035.83,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,5112,50895.84,Corporate Advertising Fee,560001,Advertising-Production Fund,508.96,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,5112,50895.84,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,508.96,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,5127,66677.00,Royalty Fee,651000,Royalties,4334.01,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,5127,66677.00,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4334.01,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,5127,66677.00,National Media Fee,560000,Advertising-National,2667.08,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,5127,66677.00,National Media Bank Entry,217000,Accrued Royalties,0.00,2667.08,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,5127,66677.00,Corporate Advertising Fee,560001,Advertising-Production Fund,666.77,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,5127,66677.00,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,666.77,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6021,61221.83,Royalty Fee,651000,Royalties,3979.42,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,6021,61221.83,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3979.42,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6021,61221.83,National Media Fee,560000,Advertising-National,2448.87,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,6021,61221.83,National Media Bank Entry,217000,Accrued Royalties,0.00,2448.87,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,6021,61221.83,Corporate Advertising Fee,560001,Advertising-Production Fund,612.22,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,6021,61221.83,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,612.22,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6026,51406.74,Royalty Fee,651000,Royalties,3341.44,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,6026,51406.74,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3341.44,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6026,51406.74,National Media Fee,560000,Advertising-National,2056.27,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,6026,51406.74,National Media Bank Entry,217000,Accrued Royalties,0.00,2056.27,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,6026,51406.74,Corporate Advertising Fee,560001,Advertising-Production Fund,514.07,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,6026,51406.74,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,514.07,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6032,68378.98,Royalty Fee,651000,Royalties,4444.63,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,6032,68378.98,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4444.63,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6032,68378.98,National Media Fee,560000,Advertising-National,2735.16,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,6032,68378.98,National Media Bank Entry,217000,Accrued Royalties,0.00,2735.16,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,6032,68378.98,Corporate Advertising Fee,560001,Advertising-Production Fund,683.79,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,6032,68378.98,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,683.79,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6037,62425.93,Royalty Fee,651000,Royalties,4057.69,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,6037,62425.93,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4057.69,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6037,62425.93,National Media Fee,560000,Advertising-National,2497.04,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,6037,62425.93,National Media Bank Entry,217000,Accrued Royalties,0.00,2497.04,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,6037,62425.93,Corporate Advertising Fee,560001,Advertising-Production Fund,624.26,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,6037,62425.93,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,624.26,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6039,59910.99,Royalty Fee,651000,Royalties,3894.21,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,6039,59910.99,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3894.21,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6039,59910.99,National Media Fee,560000,Advertising-National,2396.44,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,6039,59910.99,National Media Bank Entry,217000,Accrued Royalties,0.00,2396.44,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,6039,59910.99,Corporate Advertising Fee,560001,Advertising-Production Fund,599.11,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,6039,59910.99,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,599.11,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6044,66998.85,Royalty Fee,651000,Royalties,4354.93,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,6044,66998.85,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4354.93,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6044,66998.85,National Media Fee,560000,Advertising-National,2679.95,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,6044,66998.85,National Media Bank Entry,217000,Accrued Royalties,0.00,2679.95,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,6044,66998.85,Corporate Advertising Fee,560001,Advertising-Production Fund,669.99,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,6044,66998.85,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,669.99,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6065,54585.01,Royalty Fee,651000,Royalties,3548.03,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,6065,54585.01,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3548.03,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6065,54585.01,National Media Fee,560000,Advertising-National,2183.40,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,6065,54585.01,National Media Bank Entry,217000,Accrued Royalties,0.00,2183.40,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,6065,54585.01,Corporate Advertising Fee,560001,Advertising-Production Fund,545.85,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,6065,54585.01,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,545.85,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6067,57172.21,Royalty Fee,651000,Royalties,3716.19,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,6067,57172.21,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3716.19,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6067,57172.21,National Media Fee,560000,Advertising-National,2286.89,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,6067,57172.21,National Media Bank Entry,217000,Accrued Royalties,0.00,2286.89,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,6067,57172.21,Corporate Advertising Fee,560001,Advertising-Production Fund,571.72,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,6067,57172.21,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,571.72,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6072,83801.21,Royalty Fee,651000,Royalties,5447.08,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,6072,83801.21,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5447.08,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6072,83801.21,National Media Fee,560000,Advertising-National,3352.05,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,6072,83801.21,National Media Bank Entry,217000,Accrued Royalties,0.00,3352.05,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,6072,83801.21,Corporate Advertising Fee,560001,Advertising-Production Fund,838.01,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,6072,83801.21,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,838.01,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6074,49160.79,Royalty Fee,651000,Royalties,3195.45,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,6074,49160.79,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3195.45,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6074,49160.79,National Media Fee,560000,Advertising-National,1966.43,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,6074,49160.79,National Media Bank Entry,217000,Accrued Royalties,0.00,1966.43,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,6074,49160.79,Corporate Advertising Fee,560001,Advertising-Production Fund,491.61,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,6074,49160.79,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,491.61,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6076,40217.89,Royalty Fee,651000,Royalties,2614.16,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,6076,40217.89,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,2614.16,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6076,40217.89,National Media Fee,560000,Advertising-National,1608.72,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,6076,40217.89,National Media Bank Entry,217000,Accrued Royalties,0.00,1608.72,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,6076,40217.89,Corporate Advertising Fee,560001,Advertising-Production Fund,402.18,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,6076,40217.89,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,402.18,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6083,53632.94,Royalty Fee,651000,Royalties,3486.14,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,6083,53632.94,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3486.14,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6083,53632.94,National Media Fee,560000,Advertising-National,2145.32,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,6083,53632.94,National Media Bank Entry,217000,Accrued Royalties,0.00,2145.32,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,6083,53632.94,Corporate Advertising Fee,560001,Advertising-Production Fund,536.33,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,6083,53632.94,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,536.33,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6088,59104.10,Royalty Fee,651000,Royalties,3841.77,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,6088,59104.10,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3841.77,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6088,59104.10,National Media Fee,560000,Advertising-National,2364.16,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,6088,59104.10,National Media Bank Entry,217000,Accrued Royalties,0.00,2364.16,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,6088,59104.10,Corporate Advertising Fee,560001,Advertising-Production Fund,591.04,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,6088,59104.10,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,591.04,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6093,51654.24,Royalty Fee,651000,Royalties,3357.53,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,6093,51654.24,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3357.53,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6093,51654.24,National Media Fee,560000,Advertising-National,2066.17,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,6093,51654.24,National Media Bank Entry,217000,Accrued Royalties,0.00,2066.17,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,6093,51654.24,Corporate Advertising Fee,560001,Advertising-Production Fund,516.54,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,6093,51654.24,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,516.54,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6094,36594.41,Royalty Fee,651000,Royalties,2378.64,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,6094,36594.41,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,2378.64,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6094,36594.41,National Media Fee,560000,Advertising-National,1463.78,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,6094,36594.41,National Media Bank Entry,217000,Accrued Royalties,0.00,1463.78,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,6094,36594.41,Corporate Advertising Fee,560001,Advertising-Production Fund,365.94,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,6094,36594.41,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,365.94,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6102,49641.20,Royalty Fee,651000,Royalties,3226.68,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,6102,49641.20,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3226.68,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,6102,49641.20,National Media Fee,560000,Advertising-National,1985.65,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,6102,49641.20,National Media Bank Entry,217000,Accrued Royalties,0.00,1985.65,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,6102,49641.20,Corporate Advertising Fee,560001,Advertising-Production Fund,496.41,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,6102,49641.20,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,496.41,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,7024,69509.51,Royalty Fee,651000,Royalties,4518.12,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,7024,69509.51,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4518.12,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,7024,69509.51,National Media Fee,560000,Advertising-National,2780.38,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,7024,69509.51,National Media Bank Entry,217000,Accrued Royalties,0.00,2780.38,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,7024,69509.51,Corporate Advertising Fee,560001,Advertising-Production Fund,695.10,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,7024,69509.51,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,695.10,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,7032,56411.40,Royalty Fee,651000,Royalties,3666.74,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,7032,56411.40,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3666.74,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,7032,56411.40,National Media Fee,560000,Advertising-National,2256.46,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,7032,56411.40,National Media Bank Entry,217000,Accrued Royalties,0.00,2256.46,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,7032,56411.40,Corporate Advertising Fee,560001,Advertising-Production Fund,564.11,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,7032,56411.40,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,564.11,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,7039,48131.61,Royalty Fee,651000,Royalties,3128.55,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,7039,48131.61,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3128.55,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,7039,48131.61,National Media Fee,560000,Advertising-National,1925.26,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,7039,48131.61,National Media Bank Entry,217000,Accrued Royalties,0.00,1925.26,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,7039,48131.61,Corporate Advertising Fee,560001,Advertising-Production Fund,481.32,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,7039,48131.61,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,481.32,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,7049,88446.41,Royalty Fee,651000,Royalties,5749.02,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,7049,88446.41,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5749.02,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,7049,88446.41,National Media Fee,560000,Advertising-National,3537.86,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,7049,88446.41,National Media Bank Entry,217000,Accrued Royalties,0.00,3537.86,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,7049,88446.41,Corporate Advertising Fee,560001,Advertising-Production Fund,884.46,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,7049,88446.41,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,884.46,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,7066,49235.86,Royalty Fee,651000,Royalties,3200.33,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,7066,49235.86,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3200.33,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,7066,49235.86,National Media Fee,560000,Advertising-National,1969.43,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,7066,49235.86,National Media Bank Entry,217000,Accrued Royalties,0.00,1969.43,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,7066,49235.86,Corporate Advertising Fee,560001,Advertising-Production Fund,492.36,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,7066,49235.86,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,492.36,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13026,56308.15,Royalty Fee,651000,Royalties,3660.03,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,13026,56308.15,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3660.03,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13026,56308.15,National Media Fee,560000,Advertising-National,2252.33,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,13026,56308.15,National Media Bank Entry,217000,Accrued Royalties,0.00,2252.33,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,13026,56308.15,Corporate Advertising Fee,560001,Advertising-Production Fund,563.08,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,13026,56308.15,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,563.08,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13062,54412.97,Royalty Fee,651000,Royalties,3536.84,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,13062,54412.97,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3536.84,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13062,54412.97,National Media Fee,560000,Advertising-National,2176.52,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,13062,54412.97,National Media Bank Entry,217000,Accrued Royalties,0.00,2176.52,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,13062,54412.97,Corporate Advertising Fee,560001,Advertising-Production Fund,544.13,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,13062,54412.97,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,544.13,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13082,39889.51,Royalty Fee,651000,Royalties,2592.82,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,13082,39889.51,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,2592.82,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13082,39889.51,National Media Fee,560000,Advertising-National,1595.58,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,13082,39889.51,National Media Bank Entry,217000,Accrued Royalties,0.00,1595.58,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,13082,39889.51,Corporate Advertising Fee,560001,Advertising-Production Fund,398.90,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,13082,39889.51,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,398.90,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13106,38841.20,Royalty Fee,651000,Royalties,2524.68,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,13106,38841.20,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,2524.68,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13106,38841.20,National Media Fee,560000,Advertising-National,1553.65,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,13106,38841.20,National Media Bank Entry,217000,Accrued Royalties,0.00,1553.65,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,13106,38841.20,Corporate Advertising Fee,560001,Advertising-Production Fund,388.41,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,13106,38841.20,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,388.41,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13116,56088.11,Royalty Fee,651000,Royalties,3645.73,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,13116,56088.11,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3645.73,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13116,56088.11,National Media Fee,560000,Advertising-National,2243.52,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,13116,56088.11,National Media Bank Entry,217000,Accrued Royalties,0.00,2243.52,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,13116,56088.11,Corporate Advertising Fee,560001,Advertising-Production Fund,560.88,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,13116,56088.11,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,560.88,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13138,40600.97,Royalty Fee,651000,Royalties,2639.06,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,13138,40600.97,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,2639.06,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13138,40600.97,National Media Fee,560000,Advertising-National,1624.04,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,13138,40600.97,National Media Bank Entry,217000,Accrued Royalties,0.00,1624.04,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,13138,40600.97,Corporate Advertising Fee,560001,Advertising-Production Fund,406.01,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,13138,40600.97,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,406.01,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13148,66864.67,Royalty Fee,651000,Royalties,4346.20,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,13148,66864.67,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4346.20,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13148,66864.67,National Media Fee,560000,Advertising-National,2674.59,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,13148,66864.67,National Media Bank Entry,217000,Accrued Royalties,0.00,2674.59,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,13148,66864.67,Corporate Advertising Fee,560001,Advertising-Production Fund,668.65,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,13148,66864.67,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,668.65,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13160,55335.07,Royalty Fee,651000,Royalties,3596.78,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,13160,55335.07,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3596.78,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13160,55335.07,National Media Fee,560000,Advertising-National,2213.40,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,13160,55335.07,National Media Bank Entry,217000,Accrued Royalties,0.00,2213.40,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,13160,55335.07,Corporate Advertising Fee,560001,Advertising-Production Fund,553.35,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,13160,55335.07,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,553.35,TQSR - Corp Advertising Bank Acct Entry,0,
