DateRange,Class,NetSales,Transaction Category,Account Number,Account Name,Debit,Credit,Memo,IsBalanced,Export Status
08/03/2026 - 08/05/2026,5127,10829.78,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,703.94,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,5127,10829.78,National Media Fee,560000,Advertising-National,433.19,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,5127,10829.78,National Media Bank Entry,217000,Accrued Royalties,0.00,433.19,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,5127,10829.78,Corporate Advertising Fee,560001,Advertising-Production Fund,108.30,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,5127,10829.78,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,108.30,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6021,9750.21,Royalty Fee,651000,Royalties,633.76,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,6021,9750.21,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,633.76,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6021,9750.21,National Media Fee,560000,Advertising-National,390.01,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,6021,9750.21,National Media Bank Entry,217000,Accrued Royalties,0.00,390.01,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,6021,9750.21,Corporate Advertising Fee,560001,Advertising-Production Fund,97.50,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,6021,9750.21,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,97.50,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6026,9962.60,Royalty Fee,651000,Royalties,647.57,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,6026,9962.60,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,647.57,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6026,9962.60,National Media Fee,560000,Advertising-National,398.50,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,6026,9962.60,National Media Bank Entry,217000,Accrued Royalties,0.00,398.50,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,6026,9962.60,Corporate Advertising Fee,560001,Advertising-Production Fund,99.63,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,6026,9962.60,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,99.63,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6032,12069.63,Royalty Fee,651000,Royalties,784.53,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,6032,12069.63,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,784.53,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6032,12069.63,National Media Fee,560000,Advertising-National,482.79,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,6032,12069.63,National Media Bank Entry,217000,Accrued Royalties,0.00,482.79,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,6032,12069.63,Corporate Advertising Fee,560001,Advertising-Production Fund,120.70,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,6032,12069.63,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,120.70,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6037,9356.26,Royalty Fee,651000,Royalties,608.16,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,6037,9356.26,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,608.16,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6037,9356.26,National Media Fee,560000,Advertising-National,374.25,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,6037,9356.26,National Media Bank Entry,217000,Accrued Royalties,0.00,374.25,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,6037,9356.26,Corporate Advertising Fee,560001,Advertising-Production Fund,93.56,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,6037,9356.26,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,93.56,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6039,10363.47,Royalty Fee,651000,Royalties,673.63,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,6039,10363.47,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,673.63,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6039,10363.47,National Media Fee,560000,Advertising-National,414.54,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,6039,10363.47,National Media Bank Entry,217000,Accrued Royalties,0.00,414.54,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,6039,10363.47,Corporate Advertising Fee,560001,Advertising-Production Fund,103.63,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,6039,10363.47,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,103.63,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6044,10432.77,Royalty Fee,651000,Royalties,678.13,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,6044,10432.77,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,678.13,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6044,10432.77,National Media Fee,560000,Advertising-National,417.31,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,6044,10432.77,National Media Bank Entry,217000,Accrued Royalties,0.00,417.31,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,6044,10432.77,Corporate Advertising Fee,560001,Advertising-Production Fund,104.33,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,6044,10432.77,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,104.33,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6065,8082.25,Royalty Fee,651000,Royalties,525.35,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,6065,8082.25,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,525.35,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6065,8082.25,National Media Fee,560000,Advertising-National,323.29,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,6065,8082.25,National Media Bank Entry,217000,Accrued Royalties,0.00,323.29,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,6065,8082.25,Corporate Advertising Fee,560001,Advertising-Production Fund,80.82,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,6065,8082.25,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,80.82,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6067,9041.87,Royalty Fee,651000,Royalties,587.72,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,6067,9041.87,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,587.72,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6067,9041.87,National Media Fee,560000,Advertising-National,361.67,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,6067,9041.87,National Media Bank Entry,217000,Accrued Royalties,0.00,361.67,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,6067,9041.87,Corporate Advertising Fee,560001,Advertising-Production Fund,90.42,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,6067,9041.87,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,90.42,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6072,15113.68,Royalty Fee,651000,Royalties,982.39,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,6072,15113.68,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,982.39,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6072,15113.68,National Media Fee,560000,Advertising-National,604.55,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,6072,15113.68,National Media Bank Entry,217000,Accrued Royalties,0.00,604.55,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,6072,15113.68,Corporate Advertising Fee,560001,Advertising-Production Fund,151.14,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,6072,15113.68,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,151.14,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6074,8486.65,Royalty Fee,651000,Royalties,551.63,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,6074,8486.65,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,551.63,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6074,8486.65,National Media Fee,560000,Advertising-National,339.47,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,6074,8486.65,National Media Bank Entry,217000,Accrued Royalties,0.00,339.47,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,6074,8486.65,Corporate Advertising Fee,560001,Advertising-Production Fund,84.87,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,6074,8486.65,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,84.87,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6076,6250.00,Royalty Fee,651000,Royalties,406.25,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,6076,6250.00,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,406.25,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6076,6250.00,National Media Fee,560000,Advertising-National,250.00,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,6076,6250.00,National Media Bank Entry,217000,Accrued Royalties,0.00,250.00,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,6076,6250.00,Corporate Advertising Fee,560001,Advertising-Production Fund,62.50,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,6076,6250.00,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,62.50,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6088,9392.42,Royalty Fee,651000,Royalties,610.51,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,6088,9392.42,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,610.51,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6088,9392.42,National Media Fee,560000,Advertising-National,375.70,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,6088,9392.42,National Media Bank Entry,217000,Accrued Royalties,0.00,375.70,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,6088,9392.42,Corporate Advertising Fee,560001,Advertising-Production Fund,93.92,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,6088,9392.42,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,93.92,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6093,7477.13,Royalty Fee,651000,Royalties,486.01,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,6093,7477.13,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,486.01,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6093,7477.13,National Media Fee,560000,Advertising-National,299.09,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,6093,7477.13,National Media Bank Entry,217000,Accrued Royalties,0.00,299.09,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,6093,7477.13,Corporate Advertising Fee,560001,Advertising-Production Fund,74.77,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,6093,7477.13,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,74.77,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6094,5294.72,Royalty Fee,651000,Royalties,344.16,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,6094,5294.72,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,344.16,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6094,5294.72,National Media Fee,560000,Advertising-National,211.79,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,6094,5294.72,National Media Bank Entry,217000,Accrued Royalties,0.00,211.79,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,6094,5294.72,Corporate Advertising Fee,560001,Advertising-Production Fund,52.95,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,6094,5294.72,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,52.95,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6102,8536.64,Royalty Fee,651000,Royalties,554.88,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,6102,8536.64,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,554.88,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,6102,8536.64,National Media Fee,560000,Advertising-National,341.47,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,6102,8536.64,National Media Bank Entry,217000,Accrued Royalties,0.00,341.47,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,6102,8536.64,Corporate Advertising Fee,560001,Advertising-Production Fund,85.37,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,6102,8536.64,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,85.37,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,7024,13076.32,Royalty Fee,651000,Royalties,849.96,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,7024,13076.32,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,849.96,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,7024,13076.32,National Media Fee,560000,Advertising-National,523.05,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,7024,13076.32,National Media Bank Entry,217000,Accrued Royalties,0.00,523.05,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,7024,13076.32,Corporate Advertising Fee,560001,Advertising-Production Fund,130.76,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,7024,13076.32,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,130.76,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,7032,10188.19,Royalty Fee,651000,Royalties,662.23,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,7032,10188.19,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,662.23,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,7032,10188.19,National Media Fee,560000,Advertising-National,407.53,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,7032,10188.19,National Media Bank Entry,217000,Accrued Royalties,0.00,407.53,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,7032,10188.19,Corporate Advertising Fee,560001,Advertising-Production Fund,101.88,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,7032,10188.19,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,101.88,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,7039,7503.72,Royalty Fee,651000,Royalties,487.74,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,7039,7503.72,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,487.74,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,7039,7503.72,National Media Fee,560000,Advertising-National,300.15,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,7039,7503.72,National Media Bank Entry,217000,Accrued Royalties,0.00,300.15,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,7039,7503.72,Corporate Advertising Fee,560001,Advertising-Production Fund,75.04,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,7039,7503.72,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,75.04,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,7049,13024.14,Royalty Fee,651000,Royalties,846.57,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,7049,13024.14,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,846.57,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,7049,13024.14,National Media Fee,560000,Advertising-National,520.97,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,7049,13024.14,National Media Bank Entry,217000,Accrued Royalties,0.00,520.97,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,7049,13024.14,Corporate Advertising Fee,560001,Advertising-Production Fund,130.24,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,7049,13024.14,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,130.24,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,7066,8142.59,Royalty Fee,651000,Royalties,529.27,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,7066,8142.59,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,529.27,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,7066,8142.59,National Media Fee,560000,Advertising-National,325.70,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,7066,8142.59,National Media Bank Entry,217000,Accrued Royalties,0.00,325.70,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,7066,8142.59,Corporate Advertising Fee,560001,Advertising-Production Fund,81.43,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,7066,8142.59,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,81.43,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13026,9555.48,Royalty Fee,651000,Royalties,621.11,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,13026,9555.48,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,621.11,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13026,9555.48,National Media Fee,560000,Advertising-National,382.22,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,13026,9555.48,National Media Bank Entry,217000,Accrued Royalties,0.00,382.22,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,13026,9555.48,Corporate Advertising Fee,560001,Advertising-Production Fund,95.55,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,13026,9555.48,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,95.55,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13062,9064.93,Royalty Fee,651000,Royalties,589.22,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,13062,9064.93,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,589.22,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13062,9064.93,National Media Fee,560000,Advertising-National,362.60,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,13062,9064.93,National Media Bank Entry,217000,Accrued Royalties,0.00,362.60,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,13062,9064.93,Corporate Advertising Fee,560001,Advertising-Production Fund,90.65,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,13062,9064.93,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,90.65,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13082,7917.88,Royalty Fee,651000,Royalties,514.66,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,13082,7917.88,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,514.66,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13082,7917.88,National Media Fee,560000,Advertising-National,316.72,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,13082,7917.88,National Media Bank Entry,217000,Accrued Royalties,0.00,316.72,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,13082,7917.88,Corporate Advertising Fee,560001,Advertising-Production Fund,79.18,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,13082,7917.88,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,79.18,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13106,5643.75,Royalty Fee,651000,Royalties,366.84,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,13106,5643.75,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,366.84,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13106,5643.75,National Media Fee,560000,Advertising-National,225.75,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,13106,5643.75,National Media Bank Entry,217000,Accrued Royalties,0.00,225.75,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,13106,5643.75,Corporate Advertising Fee,560001,Advertising-Production Fund,56.44,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,13106,5643.75,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,56.44,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13116,9904.01,Royalty Fee,651000,Royalties,643.76,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,13116,9904.01,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,643.76,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13116,9904.01,National Media Fee,560000,Advertising-National,396.16,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,13116,9904.01,National Media Bank Entry,217000,Accrued Royalties,0.00,396.16,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,13116,9904.01,Corporate Advertising Fee,560001,Advertising-Production Fund,99.04,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,13116,9904.01,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,99.04,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13138,7173.36,Royalty Fee,651000,Royalties,466.27,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,13138,7173.36,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,466.27,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13138,7173.36,National Media Fee,560000,Advertising-National,286.93,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,13138,7173.36,National Media Bank Entry,217000,Accrued Royalties,0.00,286.93,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,13138,7173.36,Corporate Advertising Fee,560001,Advertising-Production Fund,71.73,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,13138,7173.36,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,71.73,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13148,12404.22,Royalty Fee,651000,Royalties,806.27,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,13148,12404.22,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,806.27,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13148,12404.22,National Media Fee,560000,Advertising-National,496.17,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,13148,12404.22,National Media Bank Entry,217000,Accrued Royalties,0.00,496.17,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,13148,12404.22,Corporate Advertising Fee,560001,Advertising-Production Fund,124.04,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,13148,12404.22,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,124.04,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13160,9213.83,Royalty Fee,651000,Royalties,598.90,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,13160,9213.83,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,598.90,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13160,9213.83,National Media Fee,560000,Advertising-National,368.55,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,13160,9213.83,National Media Bank Entry,217000,Accrued Royalties,0.00,368.55,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,13160,9213.83,Corporate Advertising Fee,560001,Advertising-Production Fund,92.14,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,13160,9213.83,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,92.14,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13162,10694.82,Royalty Fee,651000,Royalties,695.16,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,13162,10694.82,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,695.16,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13162,10694.82,National Media Fee,560000,Advertising-National,427.79,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,13162,10694.82,National Media Bank Entry,217000,Accrued Royalties,0.00,427.79,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,13162,10694.82,Corporate Advertising Fee,560001,Advertising-Production Fund,106.95,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,13162,10694.82,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,106.95,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13219,9929.39,Royalty Fee,651000,Royalties,645.41,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,13219,9929.39,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,645.41,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,13219,9929.39,National Media Fee,560000,Advertising-National,397.18,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/05/2026,13219,9929.39,National Media Bank Entry,217000,Accrued Royalties,0.00,397.18,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/05/2026,13219,9929.39,Corporate Advertising Fee,560001,Advertising-Production Fund,99.29,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/05/2026,13219,9929.39,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,99.29,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37001,16490.11,Royalty Fee,651000,Royalties,1071.86,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/05/2026,37001,16490.11,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1071.86,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/05/2026,37001,16490.11,National Media Fee,560000,Advertising-National,659.60,0.00,TQSR - National Media Fee,0,
